7340	7153	1
12395	9614	1
3041	1840	1
11957	11302	1
14263	4555	1
10087	2727	1
8809	7162	1
5490	4586	1
8848	1840	1
2713	2059	1
12664	12650	1
9735	2911	1
13403	9634	1
12817	11099	1
13751	4555	1
7265	9957	1
4360	4094	1
8273	5977	1
6654	8380	1
9634	13403	1
9614	12395	1
12654	12654	1
13853	10550	1
6765	9957	1
14787	9032	1
14144	14578	1
12758	8113	1
2119	5167	1
8247	3817	1
5351	5188	1
13884	9966	1
12777	13706	1
12772	3017	1
2660	12011	1
5870	14578	1
7032	7597	1
1951	1952	1
10550	13853	1
2911	9735	1
7831	10706	1
12870	7336	1
8386	10386	1
5573	7657	1
14783	7780	1
8153	11730	1
6368	5164	1
9022	13710	1
2738	7764	1
14129	6937	1
7917	6371	1
4653	8824	1
13273	4218	1
8113	12758	1
6233	9028	1
5823	7764	1
10386	13750	1
4102	1457	1
13750	10386	1
14610	14492	1
7309	10363	1
7780	14783	1
11044	9389	1
9763	10649	1
6437	7722	1
1729	5013	1
1729	8421	1
2308	14123	1
13706	13508	1
13308	10368	1
12908	5863	1
5722	7442	1
9117	6771	1
3855	2308	1
1388	13903	1
14123	2308	1
2308	3855	1
9735	9250	1
6564	10413	1
612	611	1
611	612	1
10413	6564	1
3817	8247	1
13809	5972	1
13706	12777	1
4511	13	1
12110	10385	1
5699	6444	1
5086	2381	1
7165	9506	1
4092	10363	1
12112	8628	1
4534	6444	1
13710	13710	1
5823	5824	1
998	10424	1
11074	13869	1
5188	5351	1
1956	3461	1
14578	14144	1
8261	9320	1
5134	7944	1
3763	5457	1
10363	4092	1
5490	6416	1
11302	11957	1
6416	5490	1
4586	5490	1
8805	5490	1
7653	7403	1
3761	1926	1
1951	4048	1
4705	4572	1
9029	7853	1
14671	7505	1
13219	6476	1
723	1307	1
13974	14147	1
3043	5481	1
9564	13403	1
13403	9564	1
5972	13809	1
14001	10188	1
6937	14129	1
14788	14788	1
2743	7822	1
8398	14775	1
1050	8140	1
4580	8940	1
4518	14785	1
6531	2260	1
13474	2301	1
12537	1633	1
3526	1960	1
9479	13583	1
11485	13977	1
5823	8166	1
4208	1970	1
12374	12374	1
8183	515	1
7866	515	1
1860	745	1
10363	7309	1
5446	6454	1
1050	1050	1
1517	696	1
2976	11148	1
5481	3043	1
2265	2768	1
10080	14277	1
5365	12308	1
1969	11732	1
9898	7852	1
4809	92	1
5977	12842	1
12424	12424	1
4015	3347	1
13289	7228	1
3671	6377	1
12397	7228	1
2301	13474	1
1860	907	1
7518	11175	1
12898	9171	1
9567	14789	1
10327	6321	1
6335	7228	1
5642	7228	1
9041	7228	1
13949	2616	1
5777	6097	1
13508	13706	1
6610	13605	1
1242	2338	1
11730	8153	1
221	222	1
8886	2928	1
2338	1242	1
9957	6765	1
6730	12456	1
7241	3543	1
14559	14560	1
6146	3754	1
7215	7625	1
13893	14198	1
2795	6842	1
4353	13563	1
10061	12626	1
4597	3826	1
4092	14039	1
4657	5711	1
12502	10335	1
9094	6232	1
7524	5303	1
8676	1134	1
4523	5054	1
5667	2423	1
7524	519	1
3636	4816	1
5783	647	1
5054	4523	1
4707	4706	1
7524	4120	1
14034	13476	1
746	10974	1
7331	5845	1
5845	7331	1
3800	7626	1
2308	3366	1
5260	5261	1
14790	14791	1
5134	3797	1
5678	13900	1
2446	425	1
13900	5678	1
3797	5134	1
