13556	9223	1
7466	7944	1
7509	13554	1
8336	7225	1
13557	3923	1
3021	7598	1
6190	11530	1
10805	1321	1
3722	2712	1
2901	1321	1
1599	1321	1
1529	1321	1
12206	12206	1
12336	9639	1
1512	425	1
5374	3109	1
9100	1607	1
2228	1096	1
1740	3674	1
6183	12154	1
13097	10172	1
2327	1677	1
3741	1076	1
12565	6804	1
8237	4340	1
4340	8237	1
6782	6804	1
4808	4807	1
737	4780	1
13247	10108	1
6686	2441	1
10172	13097	1
540	627	1
8548	1701	1
12975	10330	1
3453	4977	1
6804	4320	1
3520	3517	1
518	4284	1
11797	3647	1
4653	8824	1
2228	12842	1
3109	5374	1
8207	9368	1
6104	6241	1
10796	1624	1
10003	12336	1
13048	13048	1
4281	10427	1
12640	8172	1
3364	7082	1
4227	1456	1
7723	7684	1
1133	6061	1
10054	10054	1
8333	8676	1
5133	5564	1
12336	11074	1
1321	10805	1
10605	11699	1
11074	12336	1
1607	9100	1
7449	8810	1
6564	13503	1
8619	2364	1
12787	3849	1
4830	4983	1
5423	8515	1
680	283	1
3068	5047	1
6816	2484	1
5893	5047	1
6185	5047	1
7684	7723	1
6417	7723	1
212	7723	1
5253	2620	1
2282	11910	1
4983	4796	1
10427	4857	1
1436	3194	1
8824	4653	1
13367	4206	1
13467	936	1
2289	8680	1
11937	12894	1
10054	4020	1
3068	3243	1
728	5532	1
4692	9769	1
9031	9769	1
6426	6987	1
4580	13558	1
627	628	1
10634	11094	1
1620	5979	1
8935	628	1
5008	8929	1
8207	6686	1
1449	4175	1
4952	11196	1
9104	11196	1
7926	7402	1
7020	1269	1
13356	4332	1
11390	3058	1
4872	3010	1
5307	10576	1
3817	7801	1
9374	9375	1
5973	13388	1
13389	13388	1
2185	4626	1
6561	1166	1
1517	5296	1
5194	1166	1
13097	5935	1
8136	12019	1
4469	3010	1
2894	3487	1
8172	12640	1
6119	4328	1
2669	6183	1
2192	3010	1
3347	9004	1
10437	11194	1
4653	4653	1
3834	3739	1
6485	6845	1
11729	1786	1
5345	6547	1
5663	7421	1
13157	13157	1
1647	10900	1
4164	10900	1
5278	1608	1
1647	6556	1
13503	6564	1
5561	4534	1
13097	10685	1
1005	6458	1
1368	1280	1
627	540	1
4977	3453	1
7861	843	1
13559	13560	1
7008	3101	1
13561	4239	1
9917	668	1
1456	4227	1
2184	12582	1
1391	463	1
7715	5357	1
3364	2420	1
1625	1280	1
3109	5582	1
5490	6397	1
7090	6783	1
1919	3045	1
3364	7932	1
6671	3480	1
11824	1072	1
4006	5723	1
6620	8389	1
12336	11573	1
3178	5753	1
7083	5753	1
12541	7744	1
13554	7509	1
676	9592	1
3364	6265	1
10427	9022	1
7108	3545	1
1098	1104	1
4568	11958	1
3517	3520	1
283	680	1
1274	9474	1
5628	294	1
12058	4162	1
1623	1624	1
294	5628	1
5500	5501	1
6686	6321	1
3364	12657	1
2865	8452	1
12154	6183	1
484	485	1
11456	11456	1
5753	7083	1
8452	2865	1
5500	1585	1
5660	1338	1
2894	1338	1
10427	9785	1
2017	1268	1
13219	13132	1
5047	9356	1
676	1188	1
12977	12977	1
13132	13219	1
3243	3068	1
7927	12176	1
1199	7210	1
1364	2282	1
2289	2913	1
11910	2282	1
13219	8690	1
1250	8623	1
13132	8690	1
1810	4147	1
8690	13219	1
8690	13132	1
6648	4257	1
1647	4164	1
10900	4164	1
6875	13150	1
4409	5217	1
10807	6498	1
463	2962	1
3258	2646	1
10427	8803	1
668	9917	1
101	100	1
12398	12398	1
13176	9687	1
13020	13562	1
1438	1216	1
1571	974	1
3583	1709	1
10932	10933	1
2386	1806	1
1897	12340	1
13508	6947	1
12861	8451	1
100	101	1
8867	8451	1
573	526	1
4477	5798	1
2646	3258	1
7167	6017	1
5047	3068	1
2966	2966	1
10346	10345	1
1473	2349	1
2348	2349	1
1523	8109	1
463	1289	1
5500	13563	1
4252	5258	1
8973	6940	1
5707	5258	1
163	2294	1
10685	13097	1
3545	7108	1
5296	1517	1
9067	13193	1
5256	2315	1
6940	8973	1
3364	11650	1
5409	6161	1
10154	2686	1
8312	8213	1
6752	6657	1
6294	4777	1
4714	13508	1
11344	11485	1
6947	13508	1
5334	5334	1
12429	9488	1
6816	5087	1
10755	2422	1
9392	5628	1
5028	1504	1
11211	3137	1
1504	5028	1
12721	13564	1
9133	5028	1
5028	4738	1
2399	5750	1
2506	9488	1
4796	4983	1
2289	1504	1
9264	8426	1
1208	9	1
8899	6649	1
7289	6584	1
10216	1971	1
960	82	1
7813	6636	1
645	1848	1
3364	1935	1
10179	12315	1
9605	5948	1
1462	5187	1
7020	8398	1
12675	7266	1
7741	5800	1
13565	11189	1
5762	7024	1
2911	9250	1
12580	9250	1
4624	5622	1
13566	1639	1
5217	4409	1
3364	3462	1
12485	10195	1
11573	12336	1
1786	5068	1
10815	8166	1
3834	7314	1
9488	2506	1
2613	3082	1
3163	5221	1
6787	8763	1
1106	12217	1
57	59	1
300	13433	1
4777	6294	1
715	749	1
3364	2478	1
3872	7746	1
5500	824	1
8207	5934	1
9519	3105	1
7196	1237	1
5297	5774	1
3364	2545	1
7602	2912	1
11762	3303	1
1099	6424	1
11485	11344	1
4578	5806	1
6783	7090	1
10704	4543	1
8358	2935	1
11633	11628	1
1576	70	1
10015	8664	1
4901	5000	1
898	3327	1
8179	5453	1
11591	13291	1
4983	4763	1
5223	12668	1
1786	11729	1
2912	7602	1
1134	8676	1
8109	1523	1
1933	1266	1
4254	3246	1
3553	3574	1
8207	12153	1
7487	5897	1
10900	1647	1
11194	10437	1
13088	6003	1
6007	2794	1
2646	7857	1
3753	3754	1
5047	5893	1
9817	8609	1
1449	1786	1
7811	7857	1
3163	12073	1
2870	1437	1
6765	3370	1
13538	7739	1
5524	7211	1
3370	6765	1
1837	1838	1
9733	7884	1
4763	4983	1
1567	9389	1
13558	4580	1
5500	4353	1
1685	1986	1
5189	623	1
7466	11598	1
179	6515	1
10708	10708	1
8609	9817	1
2360	4057	1
7619	11696	1
59	3804	1
2282	1364	1
4983	4830	1
680	9584	1
4334	7695	1
371	623	1
1727	4006	1
9213	6354	1
9041	3077	1
8358	2686	1
1146	768	1
6354	9213	1
8207	2652	1
8080	1361	1
5745	3561	1
9356	5047	1
1188	676	1
7025	5307	1
10333	4274	1
10003	7736	1
7211	5524	1
13454	11285	1
271	272	1
13567	12009	1
8051	4320	1
8554	8554	1
5500	5158	1
5511	8476	1
4005	4464	1
11776	12456	1
5922	5	1
11589	11589	1
6321	6686	1
11048	3893	1
5952	10704	1
4543	10704	1
7088	1656	1
13568	13568	1
7859	6023	1
1207	3270	1
11751	5047	1
6127	6951	1
6863	1897	1
9697	6183	1
7736	10003	1
13292	8173	1
2228	2283	1
2962	463	1
13569	13570	1
1289	463	1
1611	10911	1
8103	8102	1
7858	6107	1
768	1146	1
1451	730	1
13419	13419	1
5047	7332	1
6245	5047	1
730	1451	1
4350	2426	1
13388	5973	1
1539	10332	1
7371	1853	1
11201	6066	1
1853	11198	1
8208	9605	1
13558	13558	1
9486	6183	1
4940	6760	1
6301	3240	1
5266	1619	1
