16892	17787	1
2646	7857	1
10531	6127	1
6127	10531	1
2750	6056	1
15539	9777	1
12516	12785	1
2847	3169	1
4533	4532	1
3843	6213	1
2355	2526	1
10778	14132	1
3190	8803	1
13574	15226	1
17625	12953	1
14366	8822	1
4760	4344	1
3305	13876	1
17204	6057	1
12861	8867	1
16355	4751	1
12164	12164	1
4666	9888	1
10685	8568	1
11758	11831	1
10758	15618	1
6146	7120	1
16855	12175	1
16107	7705	1
10857	2911	1
7382	1213	1
9436	17783	1
17783	9436	1
801	15878	1
7128	10343	1
7594	5693	1
5517	5693	1
11650	14944	1
11734	5693	1
7813	5693	1
13675	6850	1
17846	12919	1
4457	5774	1
5382	2483	1
9486	5693	1
7714	7753	1
8924	8925	1
16581	6730	1
5868	7553	1
17787	16892	1
17871	13626	1
9122	184	1
2252	3648	1
3515	14222	1
1530	14068	1
17872	13564	1
9104	6034	1
13727	17873	1
2773	753	1
13219	4328	1
3689	75	1
12221	9373	1
6136	5519	1
1459	159	1
12506	7158	1
4092	10363	1
3345	6891	1
6961	2386	1
2133	287	1
15153	3503	1
17874	7622	1
427	17856	1
828	3274	1
2483	5382	1
4861	1842	1
7707	1902	1
2911	10857	1
9388	6251	1
1459	4483	1
17787	1113	1
1940	6331	1
10503	12899	1
10077	12899	1
15886	7282	1
4662	9375	1
10574	10706	1
3127	2306	1
6070	5355	1
6837	8909	1
9788	17838	1
9431	8018	1
10766	1572	1
9773	17875	1
2969	1437	1
163	34	1
10988	12353	1
8568	10685	1
6649	3754	1
3794	5608	1
3526	1960	1
11943	14779	1
14779	11943	1
4822	16758	1
275	11476	1
7800	5882	1
2559	5773	1
5130	5766	1
12953	17625	1
16458	15639	1
7163	12249	1
2386	6961	1
10139	11321	1
10435	1622	1
6228	456	1
3847	3846	1
2773	4765	1
14144	13270	1
17625	7095	1
12913	6183	1
4861	2604	1
630	5810	1
6730	16581	1
4977	8361	1
1632	12617	1
1599	3119	1
17876	4200	1
6540	17739	1
17810	17771	1
9230	6121	1
4838	422	1
12054	801	1
13851	3315	1
4409	3004	1
14678	1508	1
3190	1584	1
5652	3119	1
2934	3119	1
370	3364	1
3846	3847	1
11270	6135	1
16585	6107	1
4532	4533	1
2526	2355	1
16371	4167	1
7224	1813	1
8925	8924	1
9375	4662	1
6475	16663	1
1994	1813	1
184	9122	1
16892	16037	1
6837	14131	1
17877	16635	1
14559	14672	1
5955	2004	1
14678	7013	1
2773	1207	1
10663	2941	1
536	5253	1
2941	10663	1
14876	15234	1
2056	4909	1
4863	4864	1
6538	6200	1
17827	14082	1
9773	14198	1
2204	2813	1
6744	8391	1
6142	16017	1
13749	9009	1
9777	15539	1
17844	10795	1
3004	4409	1
9612	5870	1
2183	4411	1
2773	7408	1
8512	8320	1
14153	1307	1
7899	6765	1
6142	4691	1
1188	6765	1
4333	3453	1
4226	11681	1
7163	1405	1
2773	9736	1
4482	11605	1
3100	5641	1
11561	13261	1
1514	2077	1
12353	10988	1
17200	6335	1
5641	3100	1
17878	910	1
910	3572	1
7022	2265	1
3572	910	1
1512	21	1
17876	4201	1
16037	16892	1
7151	6260	1
3651	6911	1
8803	17827	1
16755	16788	1
3719	6765	1
7602	3258	1
6260	7151	1
14248	14248	1
11113	3177	1
3177	6765	1
6765	3177	1
10103	12414	1
2677	14831	1
7308	6127	1
4287	4293	1
12919	384	1
2773	6211	1
11258	15556	1
5068	7158	1
7235	4215	1
2773	5678	1
12945	6975	1
16788	16755	1
2773	1094	1
17879	15334	1
5586	5585	1
2192	6127	1
9861	7952	1
4160	2428	1
1674	2420	1
573	526	1
7308	8668	1
9388	8668	1
2480	9330	1
1661	2353	1
5585	5586	1
16427	17829	1
3621	16483	1
2773	717	1
1323	6155	1
17827	3274	1
7163	11683	1
3496	13748	1
13851	1987	1
3930	2571	1
40	1661	1
8460	13675	1
4861	4007	1
2353	1661	1
16399	8466	1
7228	13289	1
2477	3655	1
3033	283	1
10759	1314	1
6837	10717	1
9084	10742	1
6556	12142	1
3769	4199	1
10488	6843	1
16744	14482	1
17880	17880	1
61	6501	1
7979	6309	1
8854	15520	1
1481	5087	1
6142	8935	1
4344	4760	1
9773	8549	1
8735	7599	1
4415	3767	1
13280	8556	1
4861	3746	1
2077	2083	1
17652	11934	1
6335	17200	1
7134	7158	1
2428	4160	1
3660	3287	1
3769	1781	1
15611	14565	1
17661	17662	1
10713	15365	1
15365	10713	1
8699	16808	1
9596	16522	1
9695	9807	1
7126	5881	1
7158	5068	1
9314	8950	1
9568	6765	1
17881	17881	1
6454	4939	1
12506	5849	1
3769	4126	1
11781	14082	1
3202	518	1
13455	15720	1
6975	12945	1
6936	11820	1
1307	15547	1
3950	4409	1
4409	3950	1
8549	9122	1
16733	16733	1
8950	15385	1
11745	8745	1
9966	11514	1
11514	9966	1
4007	12870	1
15810	12870	1
11650	16630	1
15547	1307	1
10266	16630	1
9426	16630	1
467	16630	1
3457	16630	1
3079	10433	1
9100	11296	1
1902	7707	1
13543	9819	1
14482	16744	1
4861	5630	1
4599	1534	1
16523	9388	1
16584	10377	1
7645	3353	1
6837	7049	1
2005	5724	1
6127	2192	1
7108	3545	1
14807	16168	1
6107	5170	1
15478	11339	1
1307	14153	1
4867	7929	1
5812	6638	1
11164	5948	1
14944	11650	1
12506	8830	1
10795	17844	1
3648	1650	1
11166	1650	1
9773	8450	1
4294	3985	1
12840	4408	1
5205	5204	1
12596	12596	1
4293	4287	1
6765	3719	1
192	694	1
14816	8420	1
5047	5893	1
17882	16199	1
5481	7543	1
12596	16741	1
17883	15550	1
2668	6325	1
17884	2903	1
2773	7407	1
11812	6931	1
17838	9788	1
2934	6287	1
2913	8222	1
5642	5544	1
3353	7645	1
16168	14807	1
5025	5195	1
80	81	1
3364	370	1
16741	12596	1
7209	5354	1
6223	6223	1
1459	2712	1
5845	7331	1
3761	7543	1
7331	5845	1
8103	8102	1
6142	6264	1
13830	12802	1
7761	6352	1
5876	15974	1
3085	6289	1
3170	8707	1
16808	8699	1
8901	9499	1
8404	4883	1
6127	7308	1
11445	11751	1
17487	17487	1
213	1119	1
13595	11751	1
17132	6070	1
5970	8699	1
6556	3361	1
14968	164	1
3033	4632	1
14712	12650	1
5868	4478	1
14198	8985	1
4408	12840	1
241	242	1
12664	12650	1
13138	16738	1
13091	13928	1
859	13734	1
15974	5876	1
2934	9675	1
8699	5970	1
3513	10609	1
11635	6544	1
13749	13237	1
17885	17066	1
11820	6936	1
6668	13111	1
13564	17872	1
6837	14676	1
17635	17635	1
8391	9939	1
6840	3307	1
6142	2199	1
6893	5849	1
13775	15226	1
17886	17886	1
3843	1392	1
6611	7776	1
10254	14039	1
4092	14039	1
12587	10250	1
13882	4265	1
7282	15886	1
9807	9695	1
10377	16584	1
11605	4482	1
1307	11800	1
2578	13493	1
12591	14041	1
6325	2668	1
