8011	2017	1
8327	18241	1
664	8543	1
18623	18623	1
4037	8280	1
2484	7308	1
1847	17658	1
9253	11632	1
3996	395	1
8082	18197	1
9620	3101	1
2234	696	1
5019	3101	1
635	3383	1
4668	6492	1
1135	3101	1
9368	9368	1
7622	7495	1
17773	884	1
10654	10410	1
9527	9388	1
10859	18592	1
18245	18245	1
6473	13593	1
13951	13628	1
9122	5316	1
18582	5150	1
6748	5988	1
6578	7654	1
12682	14837	1
2620	18350	1
18428	8490	1
17417	16666	1
5009	6135	1
7750	3411	1
3149	7345	1
6768	3092	1
17101	18612	1
2713	870	1
14599	201	1
15762	5382	1
14827	4217	1
18598	13272	1
10537	12096	1
13962	2483	1
16274	3820	1
13868	15550	1
15552	6428	1
4217	14827	1
1567	9287	1
478	16397	1
13868	4335	1
2134	15878	1
11773	11773	1
18624	9518	1
8490	2647	1
9666	13378	1
10811	9518	1
1490	822	1
976	4335	1
7258	5096	1
5110	5818	1
8544	6260	1
18612	17101	1
10943	5630	1
6287	3094	1
16082	13564	1
4954	15717	1
1706	18362	1
3723	3949	1
7308	4781	1
18625	16457	1
4120	12626	1
3153	4781	1
891	17558	1
2063	5145	1
14217	13582	1
4607	1847	1
16059	18626	1
3575	10095	1
5262	1996	1
1390	1746	1
18434	5568	1
16397	478	1
18612	14946	1
9666	15079	1
4408	12840	1
6483	6484	1
14876	7784	1
12297	5114	1
15162	12535	1
5114	12297	1
18627	18444	1
7175	18444	1
4751	16355	1
18444	18444	1
16812	9363	1
2975	2976	1
11194	7215	1
6820	8962	1
9959	5247	1
5754	10904	1
13573	8836	1
6436	8176	1
15401	15401	1
18628	18628	1
6115	8650	1
932	1757	1
18497	16699	1
5457	11910	1
5248	16504	1
18629	18629	1
1826	4721	1
14312	14376	1
14868	18380	1
12096	10537	1
15717	4954	1
16522	17014	1
4174	12520	1
8650	6115	1
1674	12239	1
3717	5020	1
12239	1674	1
7514	15153	1
16056	16491	1
334	1962	1
12840	4408	1
5278	5748	1
18185	11417	1
7553	5868	1
6244	12535	1
156	155	1
8199	473	1
7288	7568	1
12540	6901	1
5020	3717	1
12568	6901	1
9248	8150	1
6901	12568	1
16355	4751	1
2234	3383	1
13851	1987	1
1987	13851	1
5754	4981	1
18622	4034	1
11390	5581	1
7852	7844	1
9924	9924	1
11445	7266	1
8141	2873	1
7288	1771	1
15878	2134	1
18355	7266	1
2873	8141	1
4034	18622	1
7868	7868	1
14634	16400	1
3297	11455	1
6901	12775	1
1642	5083	1
14825	13574	1
7288	3343	1
18630	18631	1
5818	5110	1
7215	11194	1
6591	6757	1
5278	16397	1
1105	6113	1
15944	15945	1
18086	11102	1
18632	4460	1
10112	9404	1
18633	7796	1
4288	139	1
17532	18567	1
4751	5683	1
16082	2116	1
12775	6901	1
18434	16581	1
12134	17415	1
3623	1936	1
